captions,likes,comments,hashtag
"💪High Protein Vegan Meal by @veganfitnesscom⁠
⁠
Looking for a quick & easy vegan meal that you can prep ahead of time? This is perfect and can be done in minutes. ⁠
⁠
Ingredients:⁠
1. 4 oz grilled tempeh⁠
2. 4 oz raw spinach⁠
3. 2 oz edamame⁠
4. 1 tbsp sweet mustard⁠
⁠
Macros:⁠
1. 316 calories⁠
2. 33g protein⁠
3. 27g carbs (10 net)⁠
4. 9g fat⁠
5. 17g fiber⁠
⁠
To cook the tempeh - Preheat the grill to medium. If you've marinated your tempeh, remove it from the liquid and shake off excess. ⁠
⁠
Place the tempeh cuts directly on the grill, and cook them, turning over once, until they are browned but not burned, and caramelized but not crispy; depending on the heat of the grill, this can take about 5 to 10 minutes total.⁠
⁠
This is perfect if you're currently cutting or want a lower carb, higher protein meal!⁠
⁠
⁠
⁠
#vegan #veganfood #vegansofig #plantbased #veganlife #veganfoodshare #veganism #vegansofinstagram #fitness #vegancommunity #veganlifestyle #whatveganseat #vegetarian #healthy #vegans #govegan #plantpowered #veganrecipes #plantstrong #veganfoodporn #crueltyfree #vegangirl #plantbaseddiet #plantpower #veganbodybuilding #veganpower #veganeats #veganbreakfast #health #veganathlete",7,[],vegan
"Great post by @luckiesigouin⁠
⁠
Which one do you need to give extra attention too?⁠
⁠
For me it's too celebrate the small wins 💯⁠
⁠
__________⁠
🌱Helping Vegans Thrive, Get Lean and Healthy⁠
💯Coached 125+ Vegans to Lose 20 +lbs⁠
💪🏼Creator of the 𝙁𝙞𝙩 𝙑𝙚𝙜𝙖𝙣 𝘽𝙡𝙪𝙚𝙥𝙧𝙞𝙣𝙩 ™️⁠
📱 Follow me @luckiesigouin⁠
⁠
#veganfoodies #veganinstagram #vegansoninstagram #plantbased #veganfitness #vegansofinsta #vegan #veganfit #veganofinstagram #veganlifestyle #vegansoflondon #letseatvegan #wholefoodplantbased #wholefoodsplantbased #wholefoodsplantbasedlifestyle #veganweightloss #fitvegan #veganlife #veganhealth #vegantransformation #vegansofinstagram #wholefoodplantbaseddiet #veganforanimals #vegancommunity #veganmindset #vegansofla #vegansofvancouver #vegansofig #veganfatloss #veganfoodie",3,[],vegan
"⁠Follow @elevatenutritionteam⁠
⁠
Orange 🍊 Creamsicle Smoothie Bowl! 🥝 🍌⁠
_⁠
This immune boosting and protein packed treat is not only packed with vitamin C and protein, but tastes delish!! ☀️☀️☀️⁠
_⁠
_⁠
_⁠
_⁠
_⁠
#smoothiebowl #plantbased #plantbaseddiet #plantbasedfood #plantbasedlife #plantbasedathlete #plantbasedvegan #plantbasedlifestyle #plantbasednutrition #PlantBasedProtein #plantbasedeating #plantbasedfoods #plantbasedmuscle #plantbasedrecipes #plantbasedfitness #vegan #veganprotein #smoothie #smoothiebowl #proteinsmoothie #veganbodybuilding #veganfitness #fitness #fitfam #health #elevatenutrition #elevatenutritionteam #veganrecipes #nutrition #health",11,[],vegan
"Follow @hubanhealth 💞⁠
⁠
Gestational diabetes is a big worry for many people. ⁠
⁠
Here are 5 tips to help avoid excessive weight gain during your plant-based pregnancy. ⁠
⁠
Exercise is also KEY 🙌🏼⁠
⁠
If you want to get clear on your pregnancy goals, I've got a PLAN OF ACTION for you to fill in so you can reflect on what you need to focus on 👌🏾⁠
⁠
Preparation can be easy!⁠
⁠
The POA is free and it's in my bio if you want to fill it out for your own clarity! ⁠
⁠
I'll be choosing 3 people to offer a free 30-minute call to where I can map out the most important things for you to focus on. ⁠
⁠
I'll only choose people who I really think need some guidance 🥰⁠
⁠
Go to the link in my bio to fill in your Plant-Based Pregnancy Plan of ACTION 🤰🏽⁠
.⁠
.⁠
.⁠
.⁠
#pregnancydiet #vegan #nycvegan #pregnanteats #prenatalfitness #pregnantyoga #gestationaldiabetes⁠ #vegansofvancouver #plantbasedpregnancy #vegankids #veganlife #veganprotein #plantbased #plantbasedfood #veganpregnancy #plantbasedvegan #plantbasedlife #plantbasedkids #wfpb #wfpbno #vegantraveller #vegancouple #vegangirls #plantbasedpower #plantbasedprotein #plantbasedfamily #plantbasedfoodie #plantbasednutrition #veganliving #veganinspiration",12,[],vegan
"Great post by @luckiesigouin⁠
⁠
Which one do you need to give extra attention too?⁠
⁠
For me it's too celebrate the small wins 💯⁠
⁠
__________⁠
🌱Helping Vegans Thrive, Get Lean and Healthy⁠
💯Coached 125+ Vegans to Lose 20 +lbs⁠
💪🏼Creator of the 𝙁𝙞𝙩 𝙑𝙚𝙜𝙖𝙣 𝘽𝙡𝙪𝙚𝙥𝙧𝙞𝙣𝙩 ™️⁠
📱 Follow me @luckiesigouin⁠
⁠
#veganfoodies #veganinstagram #vegansoninstagram #plantbased #veganfitness #vegansofinsta #vegan #veganfit #veganofinstagram #veganlifestyle #vegansoflondon #letseatvegan #wholefoodplantbased #wholefoodsplantbased #wholefoodsplantbasedlifestyle #veganweightloss #fitvegan #veganlife #veganhealth #vegantransformation #vegansofinstagram #wholefoodplantbaseddiet #veganforanimals #vegancommunity #veganmindset #vegansofla #vegansofvancouver #vegansofig #veganfatloss #veganfoodie",2,[],vegan
"Out of all the 483920 photos i took, 
I only liked the one that was out of focus.
Maybe a metaphor for being out of shape.
Stopped dreaming and started again
1000 times this week. 
Bounced back and forth between 
happiness and shadows. 

I don't know where I am, but I know where I'm going.
That's new. 

#vegan #veganmakeup #hairstyle",2,[],vegan
"𝗔𝘀𝗽𝗮𝗿𝗮𝗴𝘂𝘀 & 𝗦𝗵𝗮𝗹𝗹𝗼𝘁 𝗖𝗵𝗲𝗲𝘇𝗲 𝗢𝗺𝗲𝗹𝗲𝘁𝘁𝗲 🌱
.
.
.
Just a nice little Sunday morning #veganbreakfast with some yummy veggies tucked inside my @justegg omelette 😍
.
Normally I’d have a huge breakfast and twice the amount of “eggs” and potatoes, but today I planned on throwing back a fresh fruit smoothie afterwards so I’m a little lighter than usual. I assure you, I am NOT light on flavor. 😝 
.
Sautéed fresh asparagus, shallots, baby broccoli, and crushed fennel seeds... then wrapped in a little #vegan egg blanket with some @daiyafoods cheese melted inside. Delicious! 
.
Swipe for the end: I don’t put hot sauce on my eggs... I got a whole jar of @sadiesofnewmexico HOT Green Chile Salsa (this stuff is very hot!) that I love to pour on top at the end. 
You don’t have to travel to New Mexico to get your hands on this stuff- I got mine at @sprouts and I can’t believe it! Get yourself some and thank me later 😘 
.
Happy Sunday!

#dairyfreebreakfast 
#veganomelette",40,['#veganegg #justegg #eatjust #dairyfreerecipes #eggfree #noeggs #vegetarian #sundayfunday #sundayvibes #sundaymornings #veganfood #veganfoodshare #goodoldvegan #vegansofig #plantbased #plantbaseddiet #plantbasedrecipes #plantprotein #fitfam #vegnews'],vegan
"𝐇𝐨𝐰𝐬 𝐲𝐨𝐮𝐫 𝟐𝟎𝟐𝟏 𝐠𝐨𝐢𝐧𝐠 𝐬𝐨 𝐟𝐚𝐫??⁣⠀
⁣⠀
Here's some of my client wins that I wanted to share with you...⁣⠀
⁣⠀
𝐏𝐚𝐭𝐬𝐲 - 𝘥𝘳𝘰𝘱𝘱𝘦𝘥 𝘢𝘭𝘮𝘰𝘴𝘵 𝟸 𝘴𝘵𝘰𝘯𝘦 ""𝘵𝘩𝘦 𝘱𝘳𝘰𝘤𝘤𝘦𝘴𝘴 𝘪𝘴 𝘸𝘰𝘳𝘬𝘪𝘯𝘨""⁣⠀
⁣⠀
𝐀𝐨𝐢𝐟𝐞 - ""𝘛𝘩𝘦 𝘥𝘢𝘪𝘭𝘺 𝘢𝘷𝘦𝘳𝘢𝘨𝘦 𝘸𝘢𝘴 𝘢 𝘣𝘪𝘨 𝘧𝘢𝘤𝘵𝘰𝘳 𝘰𝘯 𝘮𝘺 𝘮𝘪𝘯𝘥𝘴𝘦𝘵 & 𝘸𝘢𝘴𝘩𝘦𝘴 𝘰𝘶𝘵 𝘵𝘩𝘦 𝘨𝘶𝘪𝘭𝘵 𝘐 𝘸𝘰𝘶𝘭𝘥'𝘷𝘦 𝘱𝘳𝘦𝘷𝘪𝘰𝘶𝘴𝘭𝘺 𝘢𝘴𝘴𝘰𝘤𝘪𝘢𝘵𝘦𝘥 𝘸𝘪𝘵𝘩 𝘧𝘰𝘰𝘥. 𝘉𝘺 𝘣𝘦𝘪𝘯𝘨 𝘤𝘰𝘯𝘴𝘤𝘪𝘰𝘶𝘴 𝘰𝘧 𝘪𝘵 𝘢𝘭𝘭, 𝘤𝘰𝘯𝘴𝘪𝘴𝘵𝘦𝘯𝘵 𝘴𝘮𝘢𝘭𝘭 𝘤𝘩𝘢𝘯𝘨𝘦𝘴 𝘥𝘰 𝘮𝘢𝘬𝘦 𝘢 𝘣𝘪𝘨 𝘪𝘮𝘱𝘢𝘤𝘵""⁣⠀
⁣⠀
𝐂𝐨𝐥𝐥𝐞𝐞𝐧 - ""𝘔𝘺 𝘣𝘳𝘪𝘥𝘦𝘴𝘮𝘢𝘪𝘥'𝘴 𝘥𝘳𝘦𝘴𝘴 𝘸𝘢𝘴 𝘵𝘰𝘰 𝘣𝘪𝘨""⁣⠀
⁣⠀
I've got more but you get the idea...⁣⠀
⁣⠀
Would you like to achieve results like this??⁣⠀
⁣⠀
I might be able to help you too..⁣⠀
⁣⠀
I cant promise as I dont know you're situation yet⁣⠀
⁣⠀
What I do know is I've helped my clients transform their bodies & mindset through probably the toughest years we've had.⁣⠀
⁣⠀
2020 was hard...⁣⠀
⁣⠀
2021 doesn't have to be!⁣⠀
⁣⠀
If you're ready to change your life⁣⠀
⁣⠀
You're hard working⁣⠀
⁣⠀
And want a dedicated coach to keep you accountable then drop me a message with the words ""𝐍𝐄𝗪 𝐒𝐓𝐀𝐑𝐓"" & we'll chat⠀
-⠀
#SolidMove #Healthylifestyle #exercise #getfit #exercisemotivation #getstrong #gethealthy #plantbasedlifestyle #weightlosstips #healthandfitness #vegan #strength #betterbody #veganfitness #bettermindset #healthyliving #consistency #weightloss #weightlossthatworks #lastingchange #progressnotperfection #fitnesslifestyle #bodyconfidence⠀
#running #barefoot #barefootshoes #homeworkouts #winning #clientwins",2,[],vegan
"There is always a way to make “VEGETABLES” interesting ! Look at this beautiful Kobi Aloo Chana( cauliflower, potatoes, and chickpeas) Vegan/Gluten Free!!! #riverdalebronx #neemindiancuisine #bronx #riverdale #foodiesofinstagram #vegan #glutenfree #nyc  #taste #indianfoood #suppportsmallbusiness #familyowned",2,[],vegan
"Maitake and more available today and DFM and Lakewood so come out and see us! 

.
.
.
.
.
#mushrooms #dallas #fortworth #vegan #fungi #vegetarian #local #produce #dfw #dfweats #dfwfoodie #healthyfood #dallasfarmersmarket #food #chefs #dfwrestaurants #maitake #Shiitake #Oystermushrooms #whiterocklake #downtowndallas  #dfwrestaurants #dfwchefs #sunday #funday",12,[],vegan
"„E 𝚖𝚎𝚗𝚝𝚛𝚎 𝚊𝚗𝚌𝚘𝚛𝚊 𝚜𝚎𝚐𝚞𝚒𝚟𝚘 𝚌𝚘𝚗 𝚕𝚘 𝚜𝚐𝚞𝚊𝚛𝚍𝚘 𝚕𝚎 𝚘𝚌𝚑𝚎 𝚌𝚑𝚎 𝚟𝚘𝚕𝚊𝚟𝚊𝚗𝚘 𝚋𝚊𝚜𝚜𝚎 𝚜𝚞𝚕𝚕'𝚊𝚌𝚚𝚞𝚊 𝚎 𝚜𝚌𝚘𝚖𝚙𝚊𝚛𝚒𝚟𝚊𝚗𝚘 𝚊𝚕𝚕𝚊 𝚙𝚛𝚘𝚜𝚜𝚒𝚖𝚒𝚝à 𝚌𝚞𝚛𝚟𝚊 𝚍𝚎𝚕 𝚏𝚒𝚞𝚖𝚎, 𝚏𝚞𝚒 𝚒𝚖𝚙𝚛𝚘𝚟𝚟𝚒𝚜𝚊𝚖𝚎𝚗𝚝𝚎 𝚌𝚘𝚕𝚝𝚘 𝚍𝚊 𝚚𝚞𝚎𝚕 𝚜𝚎𝚗𝚜𝚘 𝚍𝚒 𝚖𝚎𝚛𝚊𝚟𝚒𝚐𝚕𝚒𝚊 𝚙𝚎𝚛 𝚕𝚎 𝚌𝚘𝚜𝚎 𝚗𝚘𝚝𝚎 𝚎 𝚏𝚊𝚖𝚒𝚕𝚒𝚊𝚛𝚒 𝚌𝚑𝚎 è 𝚊𝚕𝚕'𝚘𝚛𝚒𝚐𝚒𝚗𝚎 𝚍𝚎𝚕𝚕𝚊 𝚏𝚒𝚕𝚘𝚜𝚘𝚏𝚒𝚊. P𝚛𝚘𝚟𝚊𝚒 𝚒𝚗 𝚖𝚎 𝚞𝚗 𝚙𝚛𝚘𝚏𝚘𝚗𝚍𝚘 𝚜𝚝𝚞𝚙𝚘𝚛𝚎 𝚙𝚎𝚛 𝚕𝚊 𝚙𝚘𝚜𝚜𝚒𝚋𝚒𝚕𝚒𝚝à 𝚍𝚒 𝚞𝚗𝚊 𝚝𝚊𝚕𝚎 𝚍𝚒𝚖𝚎𝚜𝚝𝚒𝚌𝚑𝚎𝚣𝚣𝚊 𝚌𝚘𝚗 𝚞𝚗 𝚞𝚌𝚌𝚎𝚕𝚕𝚘 𝚕𝚒𝚋𝚎𝚛𝚘 𝚎 𝚜𝚎𝚕𝚟𝚊𝚝𝚒𝚌𝚘, 𝚎 𝚕𝚊 𝚌𝚘𝚗𝚜𝚝𝚊𝚝𝚊𝚣𝚒𝚘𝚗𝚎 𝚍𝚒 𝚚𝚞𝚎𝚜𝚝𝚘 𝚏𝚊𝚝𝚝𝚘 𝚖𝚒 𝚛𝚎𝚜𝚎 𝚜𝚝𝚛𝚊𝚗𝚊𝚖𝚎𝚗𝚝𝚎 𝚏𝚎𝚕𝚒𝚌𝚎, 𝚌𝚘𝚖𝚎 𝚜𝚎 𝚌𝚘𝚗 𝚌𝚒ò 𝚜𝚒 𝚏𝚘𝚜𝚜𝚎 𝚙𝚘𝚝𝚞𝚝𝚘 𝚞𝚗 𝚙𝚘𝚌𝚘 𝚛𝚒𝚙𝚊𝚛𝚊𝚛𝚎 𝚊𝚕𝚕𝚊 𝚌𝚊𝚌𝚌𝚒𝚊𝚝𝚊 𝚍𝚊𝚕𝚕'E𝚍𝚎𝚗“
(K𝚘𝚗𝚛𝚊𝚍 L𝚘𝚛𝚎𝚗𝚣, 𝚕𝚒𝚋𝚛𝚘 L'𝚊𝚗𝚎𝚕𝚕𝚘 𝚍𝚒 R𝚎 S𝚊𝚕𝚘𝚖𝚘𝚗𝚎)

#oche #ocheselvatiche #faunaselvatica #visitveneto #naturephotography #naturelovers #birds #fly #sky #birdwatching #green #sunday #wildgoose #goose #vegan #veganlife #venetodascoprire #roadtoitalia #birdlife #wildlife #anseranser #bestbirdshots #protectedspecies #wildnature #naturepreserve #gooslings #wildlifeconservation #photobirds #nature #veneto",8,[],vegan
"Nothing like a GREEN BOWL with ALLLLL the toppings to start your day! 💚 ⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Pictured here is an Omega Blast Green Bowl topped with Granola, Strawberries, Blueberries, Banana, Honey, and Coconut! 😋👍",16,['#purerawjuice #BestofBaltimore #fuelinghealthylifestyles #baltimoremaryland #juicecleanse #plantbased #juicecleanseseason #fuelforyourbody #keynutrients #plantbased #plantbaseddiet #acaibowls #smoothiebowls #vegan #vegetarian #nutbutters #nutmylks #baltimorejuicebar #harfordcounty #locustpoint #hampden #federalhill #towson #rawjuice #coldpressedjuice #healthyliving #eatclean #cleaneating #nutritiousdiet #glutenfree'],vegan
"#testimonials😍✌ #reviews 
Visit our website for all the details!
👉 www.foreverbeautyUSA.com
▪
▪
▪
Follow the link in th Bio👆👆
▪
▪
▪

#foreverbeauty #crueltyfree #vegan #natural #glutenfree #parabenfree
 #free #plantbased #nontoxic #skincareroutine #routine #motivation #skincare #tips #care
#livefilterfree #crultyfreebeauty #naturalskincare",0,[],vegan
"We both know it’s true ⠀⠀⠀⠀⠀⠀⠀⠀⠀
💀💀💀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#skincarememe",3,"['⠀⠀⠀⠀⠀⠀⠀⠀⠀\n#vegan #beautyinfluencer #crueltyfree #skincareproducts #veganbeauty #beautyblogger #cbd #cbdoil #CBDlife #cbdlove #cbdcommunity #skincarecommunity #skincareroutine #skincareluxury #skincarejunkie #skincaretips  #beautycommunity #cbdwellness #cbdbeauty #skincareinfluencer #crueltyfreebeauty #skincareaesthetic #ingredientsmatter #cleanbeauty #healthyliving #mindfulness #skinfluencer #skinstasquad #sustainability⠀⠀⠀⠀', 'Promote it on @INSTA__PROMO_.IG']",vegan
"💙💚💛 Big dreams 😍💜🖤.
.
.

.
.
.
.
.

.

.
.
.
.
.
.

.

.
.
follow more #advertise creative content  #foodie we will create youtube page #success send message fun #makeup let us know want to advertise  #crypto you business #wine especially from  durban area #gym south Africa #vegan  page  merch but  soon #smile we can products  food , selfies skin hair gym cars clothes furniture #wine promote anything  #quotes post chelsea #business comment on post tag friends  #cristianoronaldo tell follow us like pics #memes engage #chef  with us  #bitcoin let talk help you make money  #love grow your business and account #fishing show your life #cooking tell hobbies whether it #realmadrid soccer football swimming  #blogger running #promoting play #forex #plantbased fabric jogging #yoga yoga #christmas anything  #vegetarian please let us #fashion know your #salad not stress  #fitness we  here help you love",8,[],vegan
"What a sunny Sunday it was today! 🌞 

And having a Wild Berry Moonshine is a fantastic way to end the weekend. Full of Summer Fruits, this liqueur is the perfect drink now that it’s getting warmer. Enjoy it neat of in an amazing cocktail. Don’t forget to check out our cocktail recipe section on our website if you’re looking for some inspiration! 🍹",7,['#odonnellmoonshineuk #odonnell #moonshine #masonjar #liqueur #brandy #newflavour #staytuned #craftalcohol #alcohol #cocktails #cocktailsofinstagram #vegan #glutenfree #allergenfree #freefrom #vegandrink #craftgin #manchester #smallbusinessuk #smallbusiness #bootlegger #masonjars #glutenfreealcohol #liquor #summervibes #summertime'],vegan
"Vegan Apple Cake with Brown Sugar Cinnamon Frosting 🍎🍰 This rustic cake is so moist, packed with juicy apples, and topped with the most delicious vegan frosting that tastes like the cinnamon sugar toast that I used to eat as a kid. 

This cake doesn’t have any weird vegan substitutions or overly processed ingredients. I used margarine and applesauce in place of butter and eggs, and added some vegetable oil for added moisture. 

Link in bio for the recipe! Or type thepowderedapron.com/vegan-apple-cake into your browser. 
.
.
.
#foodblogfeed #eeeeeats #foodiesofinstagram #bakersofinstagram #bakinglove #foodblog #foodblogger #foodphotography #foodporn #feedfeed #feedfeedbaking #thefeedfeed #featuremyfood @feature.my.food #foodartblog @foodartblogs #huffposttaste #droolclub #yummy #yum #delicious #homemade #buzzfeedfood #buzzfeast #recipes #recipe #recipeoftheday #vegan #veganrecipes #vegandessert #apple #cake",14,['Omgosh this looks so good 😍'],vegan
